202/198 raw;Error;201/198 raw;Error;200/198 raw;Error;199/198 raw;Error;204/198 raw;Error;198/196 raw;Error;202/198 Tl corr;Error;201/198 Tl corr;Error;200/198 Tl corr;Error;199/198 Tl corr;Error;204/198 Tl corr;Error;198/196 Tl corr;Error;Total Hg beam;Error;Total Tl beam;Error;Fract;Error;Hg196 beam;Error;Hg198 beam;Error;Hg199 beam;Error;Hg200 beam;Error;Hg201 beam;Error;Hg202 beam;Error;Hg204 beam;Error;Tl203 beam;Error;Tl205 beam;Error;Pt195 beam;Error;Au197 beam;Error;Pb207 beam;Error;Pb204/Hg204;Error;Pt198/Hg198;Error;Pt196/Hg196;Error;Sample Name;Date and Time;File Number
3.030923E+00; { 4.74E-05 } ;1.335495E+00; { 2.24E-05 } ;2.331928E+00; { 6.11E-05 } ;1.697438E+00; { 1.89E-05 } ;7.025677E-01; { 1.68E-05 } ;6.586538E+01; { 1.31E-02 } ;2.965440E+00; { 4.13E-05 } ;1.313727E+00; { 1.93E-05 } ;2.306506E+00; { 5.84E-05 } ;1.688123E+00; { 1.92E-05 } ;6.800206E-01; { 1.47E-05 } ;6.513896E+01; { 1.30E-02 } ;1.070741E+01; { 8.09E-03 } ;2.226280E+01; { 4.26E-02 } ;-1.090822E+00; { 7.09E-04 } ;1.607852E-02; { 1.21E-05 } ;1.058723E+00; { 8.07E-04 } ;1.797119E+00; { 1.37E-03 } ;2.468864E+00; { 1.87E-03 } ;1.413915E+00; { 1.06E-03 } ;3.208894E+00; { 2.42E-03 } ;7.438169E-01; { 5.54E-04 } ;6.523202E+00; { 1.25E-02 } ;1.573960E+01; { 3.01E-02 } ;2.614588E-05; { 2.81E-06 } ;2.649984E-05; { 4.29E-06 } ;3.167729E-04; { 3.08E-06 } ;2.707174E-05; { 2.65E-07 } ;5.319382E-06; { 5.71E-07 } ;1.220536E-03; { 1.31E-04 } ;'N14 C2-02-02 10 ppb' run on 16 March 2017 at 18:13;;
3.027449E+00; { 7.56E-05 } ;1.334135E+00; { 3.30E-05 } ;2.330503E+00; { 7.29E-05 } ;1.696966E+00; { 2.14E-05 } ;7.013986E-01; { 2.54E-05 } ;6.584062E+01; { 1.11E-02 } ;2.967637E+00; { 5.74E-05 } ;1.314263E+00; { 2.45E-05 } ;2.307229E+00; { 6.53E-05 } ;1.688444E+00; { 2.09E-05 } ;6.808130E-01; { 1.78E-05 } ;6.517595E+01; { 1.16E-02 } ;1.147231E+01; { 2.51E-03 } ;2.335734E+01; { 5.88E-02 } ;-9.955250E-01; { 1.58E-03 } ;1.724085E-02; { 5.96E-06 } ;1.135260E+00; { 2.54E-04 } ;1.926487E+00; { 4.28E-04 } ;2.645681E+00; { 5.91E-04 } ;1.514550E+00; { 3.28E-04 } ;3.436852E+00; { 7.37E-04 } ;7.962419E-01; { 1.72E-04 } ;6.848350E+00; { 1.73E-02 } ;1.650899E+01; { 4.16E-02 } ;1.666634E-05; { 3.71E-06 } ;1.886216E-05; { 3.12E-06 } ;3.483182E-04; { 2.85E-06 } ;2.783739E-05; { 2.26E-07 } ;3.168595E-06; { 7.05E-07 } ;7.276664E-04; { 1.62E-04 } ;'NIST 10 ppb' run on 16 March 2017 at 18:26;;
3.026916E+00; { 6.71E-05 } ;1.333917E+00; { 2.62E-05 } ;2.330424E+00; { 6.63E-05 } ;1.696891E+00; { 2.14E-05 } ;7.012060E-01; { 2.34E-05 } ;6.576504E+01; { 9.66E-03 } ;2.967867E+00; { 5.84E-05 } ;1.314316E+00; { 1.98E-05 } ;2.307420E+00; { 5.06E-05 } ;1.688480E+00; { 1.98E-05 } ;6.808895E-01; { 1.88E-05 } ;6.511075E+01; { 9.74E-03 } ;1.151712E+01; { 3.45E-03 } ;2.332397E+01; { 7.30E-02 } ;-9.839525E-01; { 1.89E-03 } ;1.733138E-02; { 6.35E-06 } ;1.139785E+00; { 3.54E-04 } ;1.934105E+00; { 5.94E-04 } ;2.656149E+00; { 7.97E-04 } ;1.520411E+00; { 4.55E-04 } ;3.450079E+00; { 1.02E-03 } ;7.992544E-01; { 2.31E-04 } ;6.839221E+00; { 2.14E-02 } ;1.648475E+01; { 5.16E-02 } ;1.324003E-05; { 3.48E-06 } ;1.289794E-05; { 4.93E-06 } ;3.322967E-04; { 2.71E-06 } ;2.643204E-05; { 2.16E-07 } ;2.494954E-06; { 6.56E-07 } ;5.718530E-04; { 1.50E-04 } ;'NIST 10ppb' run on 16 March 2017 at 18:39;;
3.028922E+00; { 4.01E-05 } ;1.334583E+00; { 2.12E-05 } ;2.331300E+00; { 9.14E-05 } ;1.697110E+00; { 1.99E-05 } ;7.018989E-01; { 1.30E-05 } ;6.593587E+01; { 2.21E-02 } ;2.967920E+00; { 4.96E-05 } ;1.314299E+00; { 2.17E-05 } ;2.307587E+00; { 8.14E-05 } ;1.688422E+00; { 2.06E-05 } ;6.808944E-01; { 1.74E-05 } ;6.525751E+01; { 2.19E-02 } ;1.152375E+01; { 4.44E-03 } ;2.353754E+01; { 4.06E-02 } ;-1.016558E+00; { 1.30E-03 } ;1.728202E-02; { 1.10E-05 } ;1.139955E+00; { 4.46E-04 } ;1.934625E+00; { 7.55E-04 } ;2.657522E+00; { 1.02E-03 } ;1.521361E+00; { 5.85E-04 } ;3.452862E+00; { 1.32E-03 } ;8.001333E-01; { 3.05E-04 } ;6.900200E+00; { 1.19E-02 } ;1.663734E+01; { 2.87E-02 } ;-2.081074E-05; { 3.55E-06 } ;-2.713971E-06; { 3.74E-06 } ;3.414948E-04; { 2.67E-06 } ;2.714458E-05; { 2.14E-07 } ;-3.927377E-06; { 6.72E-07 } ;-9.035160E-04; { 1.55E-04 } ;'N15 D-04-02' Reanalysed 16 March 2017 at 18:53;;
3.030000E+00; { 4.46E-05 } ;1.330000E+00; { 2.03E-05 } ;2.330000E+00; { 6.63E-05 } ;1.700000E+00; { 1.95E-05 } ;7.020000E-01; { 1.15E-05 } ;6.590000E+01; { 9.93E-03 } ;2.970000E+00; { 3.96E-05 } ;1.310000E+00; { 1.79E-05 } ;2.310000E+00; { 6.32E-05 } ;1.690000E+00; { 1.89E-05 } ;6.810000E-01; { 1.42E-05 } ;6.520000E+01; { 9.98E-03 } ;1.140000E+01; { 5.06E-03 } ;2.330000E+01; { 4.19E-02 } ;-1.030000E+00; { 7.40E-04 } ;1.710000E-02; { 8.31E-06 } ;1.130000E+00; { 5.44E-04 } ;1.910000E+00; { 8.58E-04 } ;2.630000E+00; { 1.16E-03 } ;1.500000E+00; { 6.64E-04 } ;3.410000E+00; { 1.51E-03 } ;7.900000E-01; { 3.51E-04 } ;6.840000E+00; { 1.23E-02 } ;1.650000E+01; { 2.96E-02 } ;1.140000E-05; { 3.11E-06 } ;1.560000E-05; { 4.37E-06 } ;3.400000E-04; { 2.40E-06 } ;2.730000E-05; { 1.90E-07 } ;2.170000E-06; { 5.93E-07 } ;4.980000E-04; { 1.36E-04 } ;'NIST 10ppb' run on 16 March 2017 at 19:05;;
3.030000E+00; { 3.04E-05 } ;1.330000E+00; { 1.31E-05 } ;2.330000E+00; { 5.54E-05 } ;1.700000E+00; { 2.12E-05 } ;7.010000E-01; { 1.19E-05 } ;6.580000E+01; { 1.36E-02 } ;2.970000E+00; { 4.18E-05 } ;1.310000E+00; { 1.08E-05 } ;2.310000E+00; { 5.26E-05 } ;1.690000E+00; { 2.02E-05 } ;6.810000E-01; { 1.30E-05 } ;6.510000E+01; { 1.35E-02 } ;1.160000E+01; { 2.43E-03 } ;2.350000E+01; { 4.86E-02 } ;-9.840000E-01; { 8.73E-04 } ;1.740000E-02; { 5.84E-06 } ;1.140000E+00; { 2.45E-04 } ;1.940000E+00; { 4.13E-04 } ;2.670000E+00; { 5.64E-04 } ;1.530000E+00; { 3.20E-04 } ;3.460000E+00; { 7.23E-04 } ;8.020000E-01; { 1.66E-04 } ;6.890000E+00; { 1.43E-02 } ;1.660000E+01; { 3.44E-02 } ;5.320000E-07; { 3.35E-06 } ;1.250000E-05; { 4.94E-06 } ;3.470000E-04; { 2.82E-06 } ;2.750000E-05; { 2.25E-07 } ;9.920000E-08; { 6.30E-07 } ;2.250000E-05; { 1.45E-04 } ;'NIST 10ppb' run on 16 March 2017 at 19:17;;
3.027501E+00; { 3.25E-05 } ;1.334064E+00; { 1.34E-05 } ;2.330634E+00; { 5.58E-05 } ;1.696858E+00; { 1.94E-05 } ;7.013961E-01; { 1.20E-05 } ;6.581396E+01; { 1.41E-02 } ;2.967384E+00; { 4.40E-05 } ;1.314091E+00; { 1.57E-05 } ;2.307205E+00; { 6.18E-05 } ;1.688291E+00; { 1.90E-05 } ;6.806925E-01; { 1.24E-05 } ;6.514729E+01; { 1.39E-02 } ;1.151761E+01; { 2.82E-03 } ;2.358385E+01; { 6.68E-02 } ;-1.002567E+00; { 7.11E-04 } ;1.731910E-02; { 5.80E-06 } ;1.139715E+00; { 2.79E-04 } ;1.933944E+00; { 4.77E-04 } ;2.656225E+00; { 6.71E-04 } ;1.520474E+00; { 3.68E-04 } ;3.450540E+00; { 8.30E-04 } ;7.993936E-01; { 1.90E-04 } ;6.914586E+00; { 1.96E-02 } ;1.666926E+01; { 4.72E-02 } ;-2.528362E-06; { 3.30E-06 } ;9.990041E-06; { 4.14E-06 } ;3.402772E-04; { 3.31E-06 } ;2.706688E-05; { 2.65E-07 } ;-4.750541E-07; { 6.22E-07 } ;-1.092487E-04; { 1.43E-04 } ;'N16 D-05-03' run on 16 March 2017 at 19:31;;
3.028813E+00; { 5.47E-05 } ;1.334628E+00; { 1.99E-05 } ;2.331298E+00; { 5.48E-05 } ;1.697141E+00; { 2.01E-05 } ;7.018451E-01; { 1.41E-05 } ;6.585102E+01; { 1.20E-02 } ;2.967257E+00; { 3.76E-05 } ;1.314158E+00; { 1.11E-05 } ;2.307357E+00; { 6.00E-05 } ;1.688370E+00; { 1.80E-05 } ;6.806697E-01; { 1.16E-05 } ;6.516825E+01; { 1.20E-02 } ;1.144916E+01; { 5.35E-03 } ;2.345746E+01; { 5.20E-02 } ;-1.025509E+00; { 9.76E-04 } ;1.720356E-02; { 7.14E-06 } ;1.132585E+00; { 5.36E-04 } ;1.922157E+00; { 9.05E-04 } ;2.640363E+00; { 1.26E-03 } ;1.511563E+00; { 7.00E-04 } ;3.430390E+00; { 1.58E-03 } ;7.949059E-01; { 3.64E-04 } ;6.876411E+00; { 1.53E-02 } ;1.658105E+01; { 3.68E-02 } ;5.071630E-06; { 3.23E-06 } ;-1.154633E-05; { 4.02E-06 } ;3.666956E-04; { 2.90E-06 } ;2.932165E-05; { 2.33E-07 } ;9.672448E-07; { 6.14E-07 } ;2.218552E-04; { 1.41E-04 } ;'NIST 10ppb' run on 16 March 2017 at 19:44;;
3.028733E+00; { 3.41E-05 } ;1.334516E+00; { 1.71E-05 } ;2.331040E+00; { 7.01E-05 } ;1.697025E+00; { 1.89E-05 } ;7.018532E-01; { 1.12E-05 } ;6.581791E+01; { 1.23E-02 } ;2.966767E+00; { 4.57E-05 } ;1.313915E+00; { 2.20E-05 } ;2.306948E+00; { 7.16E-05 } ;1.688213E+00; { 2.03E-05 } ;6.805135E-01; { 1.68E-05 } ;6.513074E+01; { 1.24E-02 } ;1.106761E+01; { 3.42E-03 } ;2.351435E+01; { 4.64E-02 } ;-1.032439E+00; { 8.67E-04 } ;1.663488E-02; { 5.82E-06 } ;1.094893E+00; { 3.43E-04 } ;1.858071E+00; { 5.74E-04 } ;2.552290E+00; { 8.03E-04 } ;1.461147E+00; { 4.50E-04 } ;3.316131E+00; { 1.02E-03 } ;7.684430E-01; { 2.33E-04 } ;6.892760E+00; { 1.36E-02 } ;1.662159E+01; { 3.28E-02 } ;-9.320519E-06; { 3.34E-06 } ;1.053244E-05; { 3.03E-06 } ;3.312198E-04; { 2.91E-06 } ;2.738773E-05; { 2.43E-07 } ;-1.830348E-06; { 6.56E-07 } ;-4.201824E-04; { 1.51E-04 } ;'N17 E-01-04' run on 16 March 2017 at 19:59;;
3.027506E+00; { 4.72E-05 } ;1.334143E+00; { 1.47E-05 } ;2.330657E+00; { 5.83E-05 } ;1.696939E+00; { 1.91E-05 } ;7.013900E-01; { 1.49E-05 } ;6.583678E+01; { 1.49E-02 } ;2.967824E+00; { 4.87E-05 } ;1.314320E+00; { 2.13E-05 } ;2.307474E+00; { 5.83E-05 } ;1.688443E+00; { 1.98E-05 } ;6.808597E-01; { 1.62E-05 } ;6.517482E+01; { 1.47E-02 } ;1.153433E+01; { 3.01E-03 } ;2.374060E+01; { 4.30E-02 } ;-9.941589E-01; { 9.54E-04 } ;1.733621E-02; { 6.60E-06 } ;1.141358E+00; { 3.05E-04 } ;1.936813E+00; { 5.12E-04 } ;2.660100E+00; { 7.06E-04 } ;1.522720E+00; { 4.01E-04 } ;3.455474E+00; { 8.84E-04 } ;8.005305E-01; { 2.04E-04 } ;6.960884E+00; { 1.26E-02 } ;1.677971E+01; { 3.04E-02 } ;1.769182E-05; { 3.73E-06 } ;2.500428E-05; { 4.30E-06 } ;3.409386E-04; { 2.46E-06 } ;2.708313E-05; { 1.95E-07 } ;3.331799E-06; { 7.03E-07 } ;7.648042E-04; { 1.61E-04 } ;'NIST 10ppb' run on 16 March 2017 at 20:11;;
3.028684E+00; { 3.97E-05 } ;1.334517E+00; { 1.75E-05 } ;2.330983E+00; { 5.39E-05 } ;1.697017E+00; { 2.35E-05 } ;7.018327E-01; { 1.25E-05 } ;6.576638E+01; { 1.33E-02 } ;2.967270E+00; { 3.52E-05 } ;1.314120E+00; { 1.19E-05 } ;2.307093E+00; { 5.22E-05 } ;1.688278E+00; { 2.26E-05 } ;6.806980E-01; { 1.32E-05 } ;6.508651E+01; { 1.31E-02 } ;1.053456E+01; { 2.66E-03 } ;2.357570E+01; { 4.24E-02 } ;-1.023065E+00; { 7.57E-04 } ;1.584835E-02; { 4.90E-06 } ;1.042175E+00; { 2.65E-04 } ;1.768592E+00; { 4.53E-04 } ;2.429543E+00; { 5.80E-04 } ;1.390804E+00; { 3.50E-04 } ;3.156428E+00; { 7.89E-04 } ;7.314423E-01; { 1.83E-04 } ;6.911179E+00; { 1.25E-02 } ;1.666452E+01; { 3.00E-02 } ;1.418439E-05; { 3.57E-06 } ;1.255348E-05; { 3.94E-06 } ;3.511458E-04; { 2.71E-06 } ;3.049608E-05; { 2.35E-07 } ;2.927391E-06; { 7.37E-07 } ;6.710719E-04; { 1.69E-04 } ;'N18 E-01-05' run on 16 March 2017 at 20:24;;
3.029823E+00; { 4.45E-05 } ;1.334990E+00; { 1.65E-05 } ;2.331566E+00; { 5.93E-05 } ;1.697292E+00; { 1.49E-05 } ;7.021973E-01; { 1.28E-05 } ;6.586469E+01; { 1.05E-02 } ;2.966902E+00; { 4.37E-05 } ;1.314086E+00; { 1.67E-05 } ;2.307134E+00; { 6.65E-05 } ;1.688332E+00; { 1.77E-05 } ;6.805572E-01; { 1.21E-05 } ;6.516699E+01; { 1.05E-02 } ;1.126328E+01; { 7.58E-03 } ;2.336008E+01; { 4.91E-02 } ;-1.047680E+00; { 8.66E-04 } ;1.691734E-02; { 1.15E-05 } ;1.113953E+00; { 7.50E-04 } ;1.890694E+00; { 1.28E-03 } ;2.597273E+00; { 1.77E-03 } ;1.487132E+00; { 9.98E-04 } ;3.375084E+00; { 2.26E-03 } ;7.822288E-01; { 5.18E-04 } ;6.846786E+00; { 1.44E-02 } ;1.651330E+01; { 3.47E-02 } ;6.916539E-06; { 3.34E-06 } ;4.498646E-06; { 3.65E-06 } ;3.481344E-04; { 2.18E-06 } ;2.826149E-05; { 1.77E-07 } ;1.339910E-06; { 6.45E-07 } ;3.076010E-04; { 1.48E-04 } ;'NIST 10ppb' run on 16 March 2017 at 20:38;;
3.025440E+00; { 1.36E-04 } ;1.333598E+00; { 4.97E-05 } ;2.329681E+00; { 8.81E-05 } ;1.696830E+00; { 2.63E-05 } ;7.006880E-01; { 4.40E-05 } ;6.590909E+01; { 1.34E-02 } ;2.962570E+00; { 4.90E-05 } ;1.312688E+00; { 1.72E-05 } ;2.305243E+00; { 7.68E-05 } ;1.687878E+00; { 1.66E-05 } ;6.790569E-01; { 1.88E-05 } ;6.521035E+01; { 1.36E-02 } ;1.054065E+01; { 3.24E-02 } ;2.345750E+01; { 8.45E-02 } ;-1.049711E+00; { 2.62E-03 } ;1.583561E-02; { 4.88E-05 } ;1.043480E+00; { 3.19E-03 } ;1.770599E+00; { 5.43E-03 } ;2.431021E+00; { 7.48E-03 } ;1.391566E+00; { 4.29E-03 } ;3.156995E+00; { 9.74E-03 } ;7.311566E-01; { 2.26E-03 } ;6.875330E+00; { 2.48E-02 } ;1.658217E+01; { 5.96E-02 } ;-2.661098E-05; { 4.66E-06 } ;1.508060E-05; { 4.38E-06 } ;3.412895E-04; { 2.72E-06 } ;2.944587E-05; { 2.50E-07 } ;-5.504231E-06; { 9.56E-07 } ;-1.264563E-03; { 2.20E-04 } ;'Fluka 10ppb' run on 16 March 2017 at 20:50;;
3.027829E+00; { 4.03E-05 } ;1.334242E+00; { 1.75E-05 } ;2.330845E+00; { 8.92E-05 } ;1.697028E+00; { 1.54E-05 } ;7.015295E-01; { 1.55E-05 } ;6.600206E+01; { 1.26E-02 } ;2.967837E+00; { 3.58E-05 } ;1.314310E+00; { 1.47E-05 } ;2.307499E+00; { 8.72E-05 } ;1.688491E+00; { 1.47E-05 } ;6.808843E-01; { 1.44E-05 } ;6.533467E+01; { 1.25E-02 } ;1.151171E+01; { 3.49E-03 } ;2.367266E+01; { 3.74E-02 } ;-9.992591E-01; { 1.07E-03 } ;1.725871E-02; { 6.60E-06 } ;1.139170E+00; { 3.73E-04 } ;1.932973E+00; { 5.98E-04 } ;2.655191E+00; { 8.26E-04 } ;1.519737E+00; { 4.65E-04 } ;3.448766E+00; { 1.04E-03 } ;7.989658E-01; { 2.55E-04 } ;6.940707E+00; { 1.10E-02 } ;1.673195E+01; { 2.64E-02 } ;2.491963E-06; { 3.20E-06 } ;2.337357E-05; { 4.20E-06 } ;3.455977E-04; { 2.71E-06 } ;2.758871E-05; { 2.29E-07 } ;4.704635E-07; { 6.04E-07 } ;1.082254E-04; { 1.39E-04 } ;'NIST 10ppb' run on 16 March 2017 at 21:02;;
3.026052E+00; { 4.64E-05 } ;1.333626E+00; { 1.84E-05 } ;2.329964E+00; { 5.59E-05 } ;1.696844E+00; { 2.14E-05 } ;7.007591E-01; { 1.39E-05 } ;6.574315E+01; { 1.13E-02 } ;2.967836E+00; { 4.23E-05 } ;1.314294E+00; { 1.70E-05 } ;2.307305E+00; { 5.52E-05 } ;1.688574E+00; { 2.39E-05 } ;6.807319E-01; { 1.38E-05 } ;6.509903E+01; { 1.12E-02 } ;1.213894E+01; { 3.18E-03 } ;2.614375E+01; { 6.57E-02 } ;-9.702597E-01; { 7.44E-04 } ;1.828220E-02; { 7.17E-06 } ;1.201602E+00; { 3.08E-04 } ;2.038927E+00; { 5.28E-04 } ;2.799589E+00; { 7.40E-04 } ;1.602470E+00; { 4.21E-04 } ;3.636056E+00; { 9.59E-04 } ;8.420191E-01; { 2.23E-04 } ;7.666842E+00; { 1.92E-02 } ;1.847691E+01; { 4.65E-02 } ;1.320155E-05; { 3.16E-06 } ;6.376688E-06; { 4.94E-06 } ;3.296862E-04; { 3.51E-06 } ;2.491726E-05; { 2.69E-07 } ;2.365837E-06; { 5.67E-07 } ;5.424350E-04; { 1.30E-04 } ;'NIST 10 ppb' run on 17 March 2017 at 10:46;;
3.021817E+00; { 7.98E-05 } ;1.332287E+00; { 3.12E-05 } ;2.328349E+00; { 5.92E-05 } ;1.696287E+00; { 2.48E-05 } ;6.994038E-01; { 2.62E-05 } ;6.575784E+01; { 1.43E-02 } ;2.963287E+00; { 3.73E-05 } ;1.312818E+00; { 1.66E-05 } ;2.305593E+00; { 5.73E-05 } ;1.687938E+00; { 2.03E-05 } ;6.792884E-01; { 1.58E-05 } ;6.510838E+01; { 1.45E-02 } ;1.148385E+01; { 2.69E-03 } ;2.575660E+01; { 7.63E-02 } ;-9.775265E-01; { 1.37E-03 } ;1.730041E-02; { 4.76E-06 } ;1.137859E+00; { 2.59E-04 } ;1.930136E+00; { 4.38E-04 } ;2.649098E+00; { 6.17E-04 } ;1.515809E+00; { 3.57E-04 } ;3.438141E+00; { 8.06E-04 } ;7.957642E-01; { 1.87E-04 } ;7.552894E+00; { 2.23E-02 } ;1.820371E+01; { 5.40E-02 } ;1.545116E-05; { 3.54E-06 } ;2.617120E-05; { 7.78E-06 } ;3.293018E-04; { 2.47E-06 } ;2.631649E-05; { 1.96E-07 } ;2.918717E-06; { 6.69E-07 } ;6.697226E-04; { 1.54E-04 } ;'Fluka 10 ppb' run on 17 March 2017 at 10:59;;
3.026237E+00; { 8.08E-05 } ;1.333648E+00; { 2.91E-05 } ;2.330143E+00; { 6.36E-05 } ;1.696700E+00; { 2.43E-05 } ;7.009241E-01; { 2.61E-05 } ;6.587484E+01; { 1.24E-02 } ;2.967768E+00; { 3.78E-05 } ;1.314217E+00; { 1.70E-05 } ;2.307437E+00; { 5.48E-05 } ;1.688386E+00; { 2.15E-05 } ;6.808000E-01; { 1.42E-05 } ;6.522549E+01; { 1.21E-02 } ;1.197665E+01; { 1.78E-03 } ;2.550658E+01; { 6.80E-02 } ;-9.749228E-01; { 1.40E-03 } ;1.799628E-02; { 5.10E-06 } ;1.185482E+00; { 1.80E-04 } ;2.011409E+00; { 3.01E-04 } ;2.762289E+00; { 4.20E-04 } ;1.581007E+00; { 2.35E-04 } ;3.587536E+00; { 5.30E-04 } ;8.309277E-01; { 1.23E-04 } ;7.479773E+00; { 2.00E-02 } ;1.802681E+01; { 4.80E-02 } ;3.600362E-06; { 3.45E-06 } ;-1.032297E-07; { 5.16E-06 } ;3.461767E-04; { 3.60E-06 } ;2.649644E-05; { 2.74E-07 } ;6.524163E-07; { 6.25E-07 } ;1.496444E-04; { 1.44E-04 } ;'NIST 10 ppb' run on 17 March 2017 at 11:11;;
3.022302E+00; { 6.49E-05 } ;1.332416E+00; { 2.57E-05 } ;2.328617E+00; { 6.24E-05 } ;1.696283E+00; { 2.02E-05 } ;6.995827E-01; { 2.40E-05 } ;6.582437E+01; { 1.15E-02 } ;2.963355E+00; { 3.50E-05 } ;1.312828E+00; { 1.59E-05 } ;2.305728E+00; { 6.25E-05 } ;1.687896E+00; { 2.09E-05 } ;6.793135E-01; { 1.14E-05 } ;6.516947E+01; { 1.15E-02 } ;1.139661E+01; { 3.02E-03 } ;2.523771E+01; { 9.14E-02 } ;-9.829603E-01; { 1.23E-03 } ;1.715054E-02; { 5.03E-06 } ;1.128998E+00; { 3.07E-04 } ;1.915090E+00; { 5.19E-04 } ;2.629026E+00; { 7.21E-04 } ;1.504311E+00; { 3.95E-04 } ;3.412199E+00; { 8.82E-04 } ;7.898385E-01; { 1.96E-04 } ;7.400410E+00; { 2.68E-02 } ;1.783730E+01; { 6.46E-02 } ;1.484287E-05; { 3.18E-06 } ;1.463035E-05; { 5.42E-06 } ;3.464399E-04; { 2.33E-06 } ;2.789774E-05; { 1.88E-07 } ;2.828629E-06; { 6.05E-07 } ;6.495261E-04; { 1.39E-04 } ;'Fluka 10 ppb' run on 17 March 2017 at 11:24;;
3.023089E+00; { 8.19E-05 } ;1.332543E+00; { 2.82E-05 } ;2.328797E+00; { 5.64E-05 } ;1.696280E+00; { 1.99E-05 } ;6.999008E-01; { 2.68E-05 } ;6.579565E+01; { 1.22E-02 } ;2.968813E+00; { 4.85E-05 } ;1.314518E+00; { 1.71E-05 } ;2.307734E+00; { 5.81E-05 } ;1.688558E+00; { 1.41E-05 } ;6.812186E-01; { 1.78E-05 } ;6.519450E+01; { 1.23E-02 } ;1.176593E+01; { 6.02E-03 } ;2.505398E+01; { 3.77E-02 } ;-9.054506E-01; { 1.83E-03 } ;1.771390E-02; { 9.42E-06 } ;1.165416E+00; { 5.81E-04 } ;1.976886E+00; { 1.00E-03 } ;2.714039E+00; { 1.37E-03 } ;1.552991E+00; { 8.01E-04 } ;3.523204E+00; { 1.83E-03 } ;8.156838E-01; { 4.31E-04 } ;7.350656E+00; { 1.10E-02 } ;1.770333E+01; { 2.67E-02 } ;3.851985E-06; { 2.46E-06 } ;4.792574E-06; { 4.87E-06 } ;3.572146E-04; { 2.99E-06 } ;2.799835E-05; { 2.25E-07 } ;7.114373E-07; { 4.54E-07 } ;1.632585E-04; { 1.04E-04 } ;'NIST 10 ppb' run on 17 March 2017 at 11:37;;
3.019513E+00; { 4.40E-05 } ;1.331435E+00; { 1.65E-05 } ;2.327493E+00; { 6.54E-05 } ;1.695929E+00; { 1.90E-05 } ;6.986740E-01; { 1.68E-05 } ;6.580515E+01; { 1.49E-02 } ;2.964363E+00; { 3.90E-05 } ;1.313112E+00; { 2.07E-05 } ;2.306037E+00; { 6.39E-05 } ;1.688069E+00; { 2.15E-05 } ;6.797072E-01; { 1.21E-05 } ;6.519765E+01; { 1.41E-02 } ;1.136483E+01; { 2.58E-03 } ;2.499057E+01; { 8.15E-02 } ;-9.203885E-01; { 7.03E-04 } ;1.711693E-02; { 5.01E-06 } ;1.126532E+00; { 2.52E-04 } ;1.910528E+00; { 4.26E-04 } ;2.622030E+00; { 5.88E-04 } ;1.499925E+00; { 3.43E-04 } ;3.401613E+00; { 7.86E-04 } ;7.870814E-01; { 1.87E-04 } ;7.331165E+00; { 2.39E-02 } ;1.765940E+01; { 5.76E-02 } ;1.088200E-05; { 3.82E-06 } ;1.297164E-05; { 4.65E-06 } ;3.340853E-04; { 3.06E-06 } ;2.701908E-05; { 2.49E-07 } ;2.074305E-06; { 7.28E-07 } ;4.765947E-04; { 1.67E-04 } ;Fluka 10 ppb' run on 17 March 2017 at 11:50;;
3.024805E+00; { 5.16E-05 } ;1.333130E+00; { 2.14E-05 } ;2.329277E+00; { 5.68E-05 } ;1.696502E+00; { 1.53E-05 } ;7.004885E-01; { 1.78E-05 } ;6.586948E+01; { 1.32E-02 } ;2.968356E+00; { 4.29E-05 } ;1.314391E+00; { 1.85E-05 } ;2.307395E+00; { 5.49E-05 } ;1.688464E+00; { 1.32E-05 } ;6.810600E-01; { 1.23E-05 } ;6.524307E+01; { 1.30E-02 } ;1.186708E+01; { 2.55E-03 } ;2.496611E+01; { 8.67E-02 } ;-9.404359E-01; { 9.62E-04 } ;1.784184E-02; { 5.11E-06 } ;1.175028E+00; { 2.48E-04 } ;1.993418E+00; { 4.24E-04 } ;2.737023E+00; { 5.99E-04 } ;1.566467E+00; { 3.37E-04 } ;3.554215E+00; { 7.66E-04 } ;8.230892E-01; { 1.80E-04 } ;7.322988E+00; { 2.54E-02 } ;1.764312E+01; { 6.13E-02 } ;-4.646772E-06; { 3.00E-06 } ;1.754110E-05; { 3.54E-06 } ;3.342726E-04; { 2.33E-06 } ;2.584970E-05; { 1.82E-07 } ;-8.500380E-07; { 5.48E-07 } ;-1.954702E-04; { 1.26E-04 } ;'NIST 10 ppb' run on 17 March 2017 at 12:03;;
